sku;ean;titulo;custo;imposto;embalagem;frete;outros
01057517;7891224970346;chinelo baby dedo havaianas brasil logo bm (blg azul naval 17/18);25,99;12;0;0;0
01057519;7891224970353;chinelo baby dedo havaianas brasil logo bm (blg azul naval 19);25,99;12;0;0;0
01057520;7891224970360;chinelo baby dedo havaianas brasil logo bm (blg azul naval 20);25,99;12;0;0;0
01057521;7891224970377;chinelo baby dedo havaianas brasil logo bm (blg azul naval 21);25,99;12;0;0;0
01057522;7891224970384;chinelo baby dedo havaianas brasil logo bm (blg azul naval 22);25,99;12;0;0;0
01057523;7891224970391;chinelo baby dedo havaianas brasil logo bm (blg azul naval 23/24);25,99;12;0;0;0
01057525;7891224970407;chinelo baby dedo havaianas brasil logo bm (blg azul naval 25/26);25,99;12;0;0;0
01057617;7909989755914;chinelo baby dedo havaianas brasil logo bf (blg coral/rosa 17/18);20,99;12;0;0;0
01057619;7909989755921;chinelo baby dedo havaianas brasil logo bf (blg coral/rosa 19);20,99;12;0;0;0
01057620;7909989755938;chinelo baby dedo havaianas brasil logo bf (blg coral/rosa 20);20,99;12;0;0;0
01057621;7909989755945;chinelo baby dedo havaianas brasil logo bf (blg coral/rosa 21);20,99;12;0;0;0
01057622;7909989755952;chinelo baby dedo havaianas brasil logo bf (blg coral/rosa 22);20,99;12;0;0;0
01057623;;chinelo baby dedo havaianas brasil logo bf (blg coral/rosa 23/24);20,99;12;0;0;0
01057625;;chinelo baby dedo havaianas brasil logo bf (blg coral/rosa 25/26);20,99;12;0;0;0
01057717;7900407783137;babuche baby molekinha 2749.200 gasp/inj (83821 rosa/prata 17/18);34,33;12;0;0;0
01057719;7900407735181;babuche baby molekinha 2749.200 gasp/inj (83821 rosa/prata 19/20);34,33;12;0;0;0
01057721;7900407783144;babuche baby molekinha 2749.200 gasp/inj (83821 rosa/prata 21/22);34,33;12;0;0;0
01057723;7900407783151;babuche baby molekinha 2749.200 gasp/inj (83821 rosa/prata 23/24);34,33;12;0;0;0
01057725;7900407783168;babuche baby molekinha 2749.200 gasp/inj (83821 rosa/prata 25/26);34,33;12;0;0;0
01057817;7900407823062;babuche baby molekinha 2749.200 gasp/inj (34224 preto/prata 17/18);33,60;12;0;0;0
01057819;7900407823079;babuche baby molekinha 2749.200 gasp/inj (34224 preto/prata 19/20);33,60;12;0;0;0
01057821;7900407823086;babuche baby molekinha 2749.200 gasp/inj (34224 preto/prata 21/22);33,60;12;0;0;0
01057823;7900407823093;babuche baby molekinha 2749.200 gasp/inj (34224 preto/prata 23/24);33,60;12;0;0;0
01057825;7900407823109;babuche baby molekinha 2749.200 gasp/inj (34224 preto/prata 25/26);33,60;12;0;0;0
01057933;;tenis casual modare 7414.102 met/london (17165 branco/dourado lo 33);116,93;12;0;0;0
01057934;7900407759187;tenis casual modare 7414.102 met/london (17165 branco/dourado lo 34);116,93;12;0;0;0
01057935;7900407759194;tenis casual modare 7414.102 met/london (17165 branco/dourado lo 35);116,93;12;0;0;0
01057936;7900407759200;tenis casual modare 7414.102 met/london (17165 branco/dourado lo 36);116,93;12;0;0;0
01057937;7900407759224;tenis casual modare 7414.102 met/london (17165 branco/dourado lo 37);116,93;12;0;0;0
01057938;7900407759248;tenis casual modare 7414.102 met/london (17165 branco/dourado lo 38);116,93;12;0;0;0
01057939;7900407759255;tenis casual modare 7414.102 met/london (17165 branco/dourado lo 39);116,93;12;0;0;0
01057940;7900407759262;tenis casual modare 7414.102 met/london (17165 branco/dourado lo 40);116,93;12;0;0;0
01058033;;tenis casual modare 7414.101 sup/met/lon (35432 branco off/dourado 33);116,93;12;0;0;0
01058034;7900407832859;tenis casual modare 7414.101 sup/met/lon (35432 branco off/dourado 34);116,93;12;0;0;0
01058035;7900407832866;tenis casual modare 7414.101 sup/met/lon (35432 branco off/dourado 35);116,93;12;0;0;0
01058036;7900407832873;tenis casual modare 7414.101 sup/met/lon (35432 branco off/dourado 36);116,93;12;0;0;0
01058037;7900407832897;tenis casual modare 7414.101 sup/met/lon (35432 branco off/dourado 37);116,93;12;0;0;0
01058038;7900407832910;tenis casual modare 7414.101 sup/met/lon (35432 branco off/dourado 38);116,93;12;0;0;0
01058039;7900407832927;tenis casual modare 7414.101 sup/met/lon (35432 branco off/dourado 39);116,93;12;0;0;0
01058040;7900407832934;tenis casual modare 7414.101 sup/met/lon (35432 branco off/dourado 40);116,93;12;0;0;0
01058133;;chinelo dedo beira rio 8449.326 brasil cora (109885 amarelo/verde 33);20,28;12;0;0;0
01058134;7900407738458;chinelo dedo beira rio 8449.326 brasil cora (109885 amarelo/verde 34);20,28;12;0;0;0
01058135;7900407713356;chinelo dedo beira rio 8449.326 brasil cora (109885 amarelo/verde 35);20,28;12;0;0;0
01058136;7900407738465;chinelo dedo beira rio 8449.326 brasil cora (109885 amarelo/verde 36);20,28;12;0;0;0
01058137;7900407738489;chinelo dedo beira rio 8449.326 brasil cora (109885 amarelo/verde 37);20,28;12;0;0;0
01058138;7900407738502;chinelo dedo beira rio 8449.326 brasil cora (109885 amarelo/verde 38);20,28;12;0;0;0
01058139;7900407738519;chinelo dedo beira rio 8449.326 brasil cora (109885 amarelo/verde 39);20,28;12;0;0;0
01058140;7900407738526;chinelo dedo beira rio 8449.326 brasil cora (109885 amarelo/verde 40);20,28;12;0;0;0
01058233;;chinelo dedo beira rio 8449.326 brasil cora (78313 azul 33);20,28;12;0;0;0
01058234;7900407738274;chinelo dedo beira rio 8449.326 brasil cora (78313 azul 34);20,28;12;0;0;0
01058235;7900407713363;chinelo dedo beira rio 8449.326 brasil cora (78313 azul 35);20,28;12;0;0;0
01058236;7900407738281;chinelo dedo beira rio 8449.326 brasil cora (78313 azul 36);20,28;12;0;0;0
01058237;7900407738304;chinelo dedo beira rio 8449.326 brasil cora (78313 azul 37);20,28;12;0;0;0
01058238;7900407738328;chinelo dedo beira rio 8449.326 brasil cora (78313 azul 38);20,28;12;0;0;0
01058239;7900407738335;chinelo dedo beira rio 8449.326 brasil cora (78313 azul 39);20,28;12;0;0;0
01058240;7900407738342;chinelo dedo beira rio 8449.326 brasil cora (78313 azul 40);20,28;12;0;0;0
01058333;;sandalia salto bloco modare 7187.100 elas canela (100711 preto /camel/camel 33);78,29;12;0;0;0
01058334;7900350998435;sandalia salto bloco modare 7187.100 elas canela (100711 preto /camel/camel 34);78,29;12;0;0;0
01058335;7900350998442;sandalia salto bloco modare 7187.100 elas canela (100711 preto /camel/camel 35);78,29;12;0;0;0
01058336;7900350998459;sandalia salto bloco modare 7187.100 elas canela (100711 preto /camel/camel 36);78,29;12;0;0;0
01058337;7900350998473;sandalia salto bloco modare 7187.100 elas canela (100711 preto /camel/camel 37);78,29;12;0;0;0
01058338;7900350998497;sandalia salto bloco modare 7187.100 elas canela (100711 preto /camel/camel 38);78,29;12;0;0;0
01058339;7900350998503;sandalia salto bloco modare 7187.100 elas canela (100711 preto /camel/camel 39);78,29;12;0;0;0
01058340;7900350998510;sandalia salto bloco modare 7187.100 elas canela (100711 preto /camel/camel 40);78,29;12;0;0;0
01058433;;sandalia salto bloco modare 7187.100 elas canela (95373 camel el 33);78,29;12;0;0;0
01058434;7900407000685;sandalia salto bloco modare 7187.100 elas canela (95373 camel el 34);78,29;12;0;0;0
01058435;7900407000692;sandalia salto bloco modare 7187.100 elas canela (95373 camel el 35);78,29;12;0;0;0
01058436;7900407000708;sandalia salto bloco modare 7187.100 elas canela (95373 camel el 36);78,29;12;0;0;0
01058437;7900407000722;sandalia salto bloco modare 7187.100 elas canela (95373 camel el 37);78,29;12;0;0;0
01058438;7900407000746;sandalia salto bloco modare 7187.100 elas canela (95373 camel el 38);78,29;12;0;0;0
01058439;7900407000753;sandalia salto bloco modare 7187.100 elas canela (95373 camel el 39);78,29;12;0;0;0
01058440;7900407000760;sandalia salto bloco modare 7187.100 elas canela (95373 camel el 40);78,29;12;0;0;0
01058533;;papete slide moleca 5556.100 tira pr ca (92940 bege/cristal/bege 33);59,08;12;0;0;0
01058534;7900350727875;papete slide moleca 5556.100 tira pr ca (92940 bege/cristal/bege 34);59,08;12;0;0;0
01058535;7900350727882;papete slide moleca 5556.100 tira pr ca (92940 bege/cristal/bege 35);59,08;12;0;0;0
01058536;7900350727899;papete slide moleca 5556.100 tira pr ca (92940 bege/cristal/bege 36);59,08;12;0;0;0
01058537;7900350727912;papete slide moleca 5556.100 tira pr ca (92940 bege/cristal/bege 37);59,08;12;0;0;0
01058538;7900350727936;papete slide moleca 5556.100 tira pr ca (92940 bege/cristal/bege 38);59,08;12;0;0;0
01058539;7900350727943;papete slide moleca 5556.100 tira pr ca (92940 bege/cristal/bege 39);59,08;12;0;0;0
01058540;7900350727950;papete slide moleca 5556.100 tira pr ca (92940 bege/cristal/bege 40);59,08;12;0;0;0
01058633;;papete slide moleca 5556.100 t/pro/cac (87009 preto cristal 33);54,28;12;0;0;0
01058634;7900466213965;papete slide moleca 5556.100 t/pro/cac (87009 preto cristal 34);54,28;12;0;0;0
01058635;7900466213972;papete slide moleca 5556.100 t/pro/cac (87009 preto cristal 35);54,28;12;0;0;0
01058636;7900466213989;papete slide moleca 5556.100 t/pro/cac (87009 preto cristal 36);54,28;12;0;0;0
01058637;7900466214009;papete slide moleca 5556.100 t/pro/cac (87009 preto cristal 37);54,28;12;0;0;0
01058638;7900466214023;papete slide moleca 5556.100 t/pro/cac (87009 preto cristal 38);54,28;12;0;0;0
01058639;7900466214030;papete slide moleca 5556.100 t/pro/cac (87009 preto cristal 39);54,28;12;0;0;0
01058640;7900466214047;papete slide moleca 5556.100 t/pro/cac (87009 preto cristal 40);54,28;12;0;0;0
01058734;7900407609291;sandalia rasteira feminino vizzano 6463.113 garda (35312 branco off f 34);73,08;12;0;0;0
01058735;7900407609307;sandalia rasteira feminino vizzano 6463.113 garda (35312 branco off f 35);73,08;12;0;0;0
01058736;7900407609314;sandalia rasteira feminino vizzano 6463.113 garda (35312 branco off f 36);73,08;12;0;0;0
01058737;7900407609338;sandalia rasteira feminino vizzano 6463.113 garda (35312 branco off f 37);73,08;12;0;0;0
01058738;7900407609352;sandalia rasteira feminino vizzano 6463.113 garda (35312 branco off f 38);73,08;12;0;0;0
01058739;7900407609369;sandalia rasteira feminino vizzano 6463.113 garda (35312 branco off f 39);73,08;12;0;0;0
01058740;7900407609376;sandalia rasteira feminino vizzano 6463.113 garda (35312 branco off f 40);73,08;12;0;0;0
01058834;7900407492893;sandalia rasteira feminino vizzano 6463.113 garda (101439 cacau 34);73,08;12;0;0;0
01058835;7900407492909;sandalia rasteira feminino vizzano 6463.113 garda (101439 cacau 35);73,08;12;0;0;0
01058836;7900407492916;sandalia rasteira feminino vizzano 6463.113 garda (101439 cacau 36);73,08;12;0;0;0
01058837;7900407492930;sandalia rasteira feminino vizzano 6463.113 garda (101439 cacau 37);73,08;12;0;0;0
01058838;7900407492954;sandalia rasteira feminino vizzano 6463.113 garda (101439 cacau 38);73,08;12;0;0;0
01058839;7900407492961;sandalia rasteira feminino vizzano 6463.113 garda (101439 cacau 39);73,08;12;0;0;0
01058840;7900407492978;sandalia rasteira feminino vizzano 6463.113 garda (101439 cacau 40);73,08;12;0;0;0
01058934;7900407856725;sandalia rasteira feminino vizzano 6235.1729 pelic (101321 chcolate 34);63,68;12;0;0;0
01058935;7900407856732;sandalia rasteira feminino vizzano 6235.1729 pelic (101321 chcolate 35);63,68;12;0;0;0
01058936;7900407856749;sandalia rasteira feminino vizzano 6235.1729 pelic (101321 chcolate 36);63,68;12;0;0;0
01058937;7900407856763;sandalia rasteira feminino vizzano 6235.1729 pelic (101321 chcolate 37);63,68;12;0;0;0
01058938;7900407856787;sandalia rasteira feminino vizzano 6235.1729 pelic (101321 chcolate 38);63,68;12;0;0;0
01058939;7900407856794;sandalia rasteira feminino vizzano 6235.1729 pelic (101321 chcolate 39);63,68;12;0;0;0
01058940;7900407856800;sandalia rasteira feminino vizzano 6235.1729 pelic (101321 chcolate 40);63,68;12;0;0;0
01059034;7900407807598;sandalia rasteira feminino vizzano 6235.1729 pelic (35312 branco off l 34);63,68;12;0;0;0
01059035;7900407788125;sandalia rasteira feminino vizzano 6235.1729 pelic (35312 branco off l 35);63,68;12;0;0;0
01059036;7900407807604;sandalia rasteira feminino vizzano 6235.1729 pelic (35312 branco off l 36);63,68;12;0;0;0
01059037;7900407807628;sandalia rasteira feminino vizzano 6235.1729 pelic (35312 branco off l 37);63,68;12;0;0;0
01059038;7900407807642;sandalia rasteira feminino vizzano 6235.1729 pelic (35312 branco off l 38);63,68;12;0;0;0
01059039;7900407807659;sandalia rasteira feminino vizzano 6235.1729 pelic (35312 branco off l 39);63,68;12;0;0;0
01059040;7900407807666;sandalia rasteira feminino vizzano 6235.1729 pelic (35312 branco off l 40);63,68;12;0;0;0
01059133;;tenis casual feminino modare 7358.238 protection (15745 preto new 33);73,08;12;0;0;0
01059134;7900350590394;tenis casual feminino modare 7358.238 protection (15745 preto new 34);73,08;12;0;0;0
01059135;7900350590400;tenis casual feminino modare 7358.238 protection (15745 preto new 35);73,08;12;0;0;0
01059136;7900350590417;tenis casual feminino modare 7358.238 protection (15745 preto new 36);73,08;12;0;0;0
01059137;7900350590424;tenis casual feminino modare 7358.238 protection (15745 preto new 37);73,08;12;0;0;0
01059138;7900350590431;tenis casual feminino modare 7358.238 protection (15745 preto new 38);73,08;12;0;0;0
01059139;7900350590448;tenis casual feminino modare 7358.238 protection (15745 preto new 39);73,08;12;0;0;0
01059140;7900350590455;tenis casual feminino modare 7358.238 protection (15745 preto new 40);73,08;12;0;0;0
01059233;;tenis casual feminino modare 7358.238 protection (100196 avela a 33);73,08;12;0;0;0
01059234;7900350596884;tenis casual feminino modare 7358.238 protection (100196 avela a 34);73,08;12;0;0;0
01059235;7900350596891;tenis casual feminino modare 7358.238 protection (100196 avela a 35);73,08;12;0;0;0
01059236;7900350596907;tenis casual feminino modare 7358.238 protection (100196 avela a 36);73,08;12;0;0;0
01059237;7900350596914;tenis casual feminino modare 7358.238 protection (100196 avela a 37);73,08;12;0;0;0
01059238;7900350596921;tenis casual feminino modare 7358.238 protection (100196 avela a 38);73,08;12;0;0;0
01059239;7900350596938;tenis casual feminino modare 7358.238 protection (100196 avela a 39);73,08;12;0;0;0
01059240;7900350596945;tenis casual feminino modare 7358.238 protection (100196 avela a 40);73,08;12;0;0;0
01059517;;sandalia molekinho 2135.137 fl rust neo (105229 cinza/azul 17);29,61;12;0;0;0
01059518;;sandalia molekinho 2135.137 fl rust neo (105229 cinza/azul 18);29,61;12;0;0;0
01059519;7900294548888;sandalia molekinho 2135.137 fl rust neo (105229 cinza/azul 19);29,61;12;0;0;0
01059520;7900294548895;sandalia molekinho 2135.137 fl rust neo (105229 cinza/azul 20);29,61;12;0;0;0
01059521;7900294548901;sandalia molekinho 2135.137 fl rust neo (105229 cinza/azul 21);29,61;12;0;0;0
01059522;7900294548918;sandalia molekinho 2135.137 fl rust neo (105229 cinza/azul 22);29,61;12;0;0;0
01059523;7900294548925;sandalia molekinho 2135.137 fl rust neo (105229 cinza/azul 23);29,61;12;0;0;0
01059524;7900294548932;sandalia molekinho 2135.137 fl rust neo (105229 cinza/azul 24);29,61;12;0;0;0
01059525;7900294548949;sandalia molekinho 2135.137 fl rust neo (105229 cinza/azul 25);29,61;12;0;0;0
01059526;7900294548956;sandalia molekinho 2135.137 fl rust neo (105229 cinza/azul 26);29,61;12;0;0;0
01059627;7900407775392;sapatenis casual infantil molekinho 2801.122 milan (107746 taupe/preto 27);52,69;12;0;0;0
01059628;7900407775408;sapatenis casual infantil molekinho 2801.122 milan (107746 taupe/preto 28);52,69;12;0;0;0
01059629;7900407775415;sapatenis casual infantil molekinho 2801.122 milan (107746 taupe/preto 29);52,69;12;0;0;0
01059630;7900407775422;sapatenis casual infantil molekinho 2801.122 milan (107746 taupe/preto 30);52,69;12;0;0;0
01059631;7900407775439;sapatenis casual infantil molekinho 2801.122 milan (107746 taupe/preto 31);52,69;12;0;0;0
01059632;7900407775446;sapatenis casual infantil molekinho 2801.122 milan (107746 taupe/preto 32);52,69;12;0;0;0
01059633;7900407775453;sapatenis casual infantil molekinho 2801.122 milan (107746 taupe/preto 33);52,69;12;0;0;0
01059634;7900407775460;sapatenis casual infantil molekinho 2801.122 milan (107746 taupe/preto 34);52,69;12;0;0;0
01059635;7900407775477;sapatenis casual infantil molekinho 2801.122 milan (107746 taupe/preto 35);52,69;12;0;0;0
01059636;7900407775484;sapatenis casual infantil molekinho 2801.122 milan (107746 taupe/preto 36);52,69;12;0;0;0
01059727;7909617533358;sapatenis casual infantil molekinho 2801.122 milan (56470 preto/branco/pinhao 27);52,69;12;0;0;0
01059728;7909617533365;sapatenis casual infantil molekinho 2801.122 milan (56470 preto/branco/pinhao 28);52,69;12;0;0;0
01059729;7909617533372;sapatenis casual infantil molekinho 2801.122 milan (56470 preto/branco/pinhao 29);52,69;12;0;0;0
01059730;7909617533389;sapatenis casual infantil molekinho 2801.122 milan (56470 preto/branco/pinhao 30);52,69;12;0;0;0
01059731;7909617533396;sapatenis casual infantil molekinho 2801.122 milan (56470 preto/branco/pinhao 31);52,69;12;0;0;0
01059732;7909617533402;sapatenis casual infantil molekinho 2801.122 milan (56470 preto/branco/pinhao 32);52,69;12;0;0;0
01059733;7909617533419;sapatenis casual infantil molekinho 2801.122 milan (56470 preto/branco/pinhao 33);52,69;12;0;0;0
01059734;7909617533426;sapatenis casual infantil molekinho 2801.122 milan (56470 preto/branco/pinhao 34);52,69;12;0;0;0
01059735;7909617533433;sapatenis casual infantil molekinho 2801.122 milan (56470 preto/branco/pinhao 35);52,69;12;0;0;0
01059736;7909617533440;sapatenis casual infantil molekinho 2801.122 milan (56470 preto/branco/pinhao 36);52,69;12;0;0;0
01059833;;papete slide moleca 5500.125 new nancy (100196 avela n 33);78,29;12;0;0;0
01059834;7900466056883;papete slide moleca 5500.125 new nancy (100196 avela n 34);78,29;12;0;0;0
01059835;7900466056890;papete slide moleca 5500.125 new nancy (100196 avela n 35);78,29;12;0;0;0
01059836;7900466056906;papete slide moleca 5500.125 new nancy (100196 avela n 36);78,29;12;0;0;0
01059837;7900466056920;papete slide moleca 5500.125 new nancy (100196 avela n 37);78,29;12;0;0;0
01059838;7900466056944;papete slide moleca 5500.125 new nancy (100196 avela n 38);78,29;12;0;0;0
01059839;7900466056951;papete slide moleca 5500.125 new nancy (100196 avela n 39);78,29;12;0;0;0
01059840;7900466056968;papete slide moleca 5500.125 new nancy (100196 avela n 40);78,29;12;0;0;0
01059933;;papete slide moleca 5500.125 new nancy (35312 branco off a 33);78,29;12;0;0;0
01059934;7900466140476;papete slide moleca 5500.125 new nancy (35312 branco off a 34);78,29;12;0;0;0
01059935;7900466140483;papete slide moleca 5500.125 new nancy (35312 branco off a 35);78,29;12;0;0;0
01059936;7900466140490;papete slide moleca 5500.125 new nancy (35312 branco off a 36);78,29;12;0;0;0
01059937;7900466140513;papete slide moleca 5500.125 new nancy (35312 branco off a 37);78,29;12;0;0;0
01059938;7900466140537;papete slide moleca 5500.125 new nancy (35312 branco off a 38);78,29;12;0;0;0
01059939;7900466140544;papete slide moleca 5500.125 new nancy (35312 branco off a 39);78,29;12;0;0;0
01059940;7900466140551;papete slide moleca 5500.125 new nancy (35312 branco off a 40);78,29;12;0;0;0
01060133;;rasteira slide moleca 5558.110 flex/manta (109556 avela/cristal 33);44,47;12;0;0;0
01060134;7900407616664;rasteira slide moleca 5558.110 flex/manta (109556 avela/cristal 34);44,47;12;0;0;0
01060135;7900407616671;rasteira slide moleca 5558.110 flex/manta (109556 avela/cristal 35);44,47;12;0;0;0
01060136;7900407616688;rasteira slide moleca 5558.110 flex/manta (109556 avela/cristal 36);44,47;12;0;0;0
01060137;7900407616701;rasteira slide moleca 5558.110 flex/manta (109556 avela/cristal 37);44,47;12;0;0;0
01060138;7900407616725;rasteira slide moleca 5558.110 flex/manta (109556 avela/cristal 38);44,47;12;0;0;0
01060139;7900407616732;rasteira slide moleca 5558.110 flex/manta (109556 avela/cristal 39);44,47;12;0;0;0
01060140;7900407616749;rasteira slide moleca 5558.110 flex/manta (109556 avela/cristal 40);44,47;12;0;0;0
01060233;7900377004157;papete slide zaxy 19359 mood (by043 off white claro 33/34);44,31;12;0;0;0
01060235;7900377004164;papete slide zaxy 19359 mood (by043 off white claro 35);44,31;12;0;0;0
01060236;7900377004171;papete slide zaxy 19359 mood (by043 off white claro 36);44,31;12;0;0;0
01060237;7900377004188;papete slide zaxy 19359 mood (by043 off white claro 37);44,31;12;0;0;0
01060238;7900377004195;papete slide zaxy 19359 mood (by043 off white claro 38);44,31;12;0;0;0
01060239;7900377004201;papete slide zaxy 19359 mood (by043 off white claro 39/40);44,31;12;0;0;0
01060333;7900377004270;papete slide zaxy 19359 mood (by047 preto 33/34);44,31;12;0;0;0
01060335;7900377004287;papete slide zaxy 19359 mood (by047 preto 35);44,31;12;0;0;0
01060336;7900377004294;papete slide zaxy 19359 mood (by047 preto 36);44,31;12;0;0;0
01060337;7900377004300;papete slide zaxy 19359 mood (by047 preto 37);44,31;12;0;0;0
01060338;7900377004317;papete slide zaxy 19359 mood (by047 preto 38);44,31;12;0;0;0
01060339;7900377004324;papete slide zaxy 19359 mood (by047 preto 39/40);44,31;12;0;0;0
01060426;7900204737609;chinelo infantil dedo cartago 11858 alabama ki (bu280 preto/castor 26/27);24,61;12;0;0;0
01060428;7900204737616;chinelo infantil dedo cartago 11858 alabama ki (bu280 preto/castor 28);24,61;12;0;0;0
01060429;7900204737623;chinelo infantil dedo cartago 11858 alabama ki (bu280 preto/castor 29);24,61;12;0;0;0
01060430;7900204737630;chinelo infantil dedo cartago 11858 alabama ki (bu280 preto/castor 30);24,61;12;0;0;0
01060431;7900204737647;chinelo infantil dedo cartago 11858 alabama ki (bu280 preto/castor 31);24,61;12;0;0;0
01060432;7900204737654;chinelo infantil dedo cartago 11858 alabama ki (bu280 preto/castor 32/33);24,61;12;0;0;0
01060434;7900204737661;chinelo infantil dedo cartago 11858 alabama ki (bu280 preto/castor 34);24,61;12;0;0;0
01060435;7900204737678;chinelo infantil dedo cartago 11858 alabama ki (bu280 preto/castor 35/36);24,61;12;0;0;0
01060533;7900350339580;sapatilha modare 7016.461 napa floater nature (100196 avela a1 33);61,16;12;0;0;0
01060534;7900350339597;sapatilha modare 7016.461 napa floater nature (100196 avela a1 34);61,16;12;0;0;0
01060535;7900350339603;sapatilha modare 7016.461 napa floater nature (100196 avela a1 35);61,16;12;0;0;0
01060536;7900350339610;sapatilha modare 7016.461 napa floater nature (100196 avela a1 36);61,16;12;0;0;0
01060537;7900350339634;sapatilha modare 7016.461 napa floater nature (100196 avela a1 37);61,16;12;0;0;0
01060538;7900350339658;sapatilha modare 7016.461 napa floater nature (100196 avela a1 38);61,16;12;0;0;0
01060539;7900350339665;sapatilha modare 7016.461 napa floater nature (100196 avela a1 39);61,16;12;0;0;0
01060540;7900350339672;sapatilha modare 7016.461 napa floater nature (100196 avela a1 40);61,16;12;0;0;0
01060633;;tamanco anabela moleca 5579.101 eva (15745 preto a1 33);49,06;12;0;0;0
01060634;7900407801411;tamanco anabela moleca 5579.101 eva (15745 preto a1 34);49,06;12;0;0;0
01060635;7900407801428;tamanco anabela moleca 5579.101 eva (15745 preto a1 35);49,06;12;0;0;0
01060636;7900407801435;tamanco anabela moleca 5579.101 eva (15745 preto a1 36);49,06;12;0;0;0
01060637;7900407801459;tamanco anabela moleca 5579.101 eva (15745 preto a1 37);49,06;12;0;0;0
01060638;7900407801473;tamanco anabela moleca 5579.101 eva (15745 preto a1 38);49,06;12;0;0;0
01060639;7900407801480;tamanco anabela moleca 5579.101 eva (15745 preto a1 39);49,06;12;0;0;0
01060640;7900407801497;tamanco anabela moleca 5579.101 eva (15745 preto a1 40);49,06;12;0;0;0
01060733;;tamanco anabela moleca 5579.101 eva (35312 branco off a1 33);49,06;12;0;0;0
01060734;7900407762880;tamanco anabela moleca 5579.101 eva (35312 branco off a1 34);49,06;12;0;0;0
01060735;7900407762897;tamanco anabela moleca 5579.101 eva (35312 branco off a1 35);49,06;12;0;0;0
01060736;7900407762903;tamanco anabela moleca 5579.101 eva (35312 branco off a1 36);49,06;12;0;0;0
01060737;7900407762927;tamanco anabela moleca 5579.101 eva (35312 branco off a1 37);49,06;12;0;0;0
01060738;7900407762941;tamanco anabela moleca 5579.101 eva (35312 branco off a1 38);49,06;12;0;0;0
01060739;7900407762958;tamanco anabela moleca 5579.101 eva (35312 branco off a1 39);49,06;12;0;0;0
01060740;7900407762965;tamanco anabela moleca 5579.101 eva (35312 branco off a1 40);49,06;12;0;0;0
01060833;;tamanco anabela slide moleca 5577.100 eva (101321 chocolate a 33);49,06;12;0;0;0
01060834;7900407617838;tamanco anabela slide moleca 5577.100 eva (101321 chocolate a 34);49,06;12;0;0;0
01060835;7900407617845;tamanco anabela slide moleca 5577.100 eva (101321 chocolate a 35);49,06;12;0;0;0
01060836;7900407617852;tamanco anabela slide moleca 5577.100 eva (101321 chocolate a 36);49,06;12;0;0;0
01060837;7900407617876;tamanco anabela slide moleca 5577.100 eva (101321 chocolate a 37);49,06;12;0;0;0
01060838;7900407617890;tamanco anabela slide moleca 5577.100 eva (101321 chocolate a 38);49,06;12;0;0;0
01060839;7900407617906;tamanco anabela slide moleca 5577.100 eva (101321 chocolate a 39);49,06;12;0;0;0
01060840;7900407617913;tamanco anabela slide moleca 5577.100 eva (101321 chocolate a 40);49,06;12;0;0;0
01060933;;tamanco anabela slide moleca 5577.100 eva (15745 preto a2 33);49,06;12;0;0;0
01060934;7900407617937;tamanco anabela slide moleca 5577.100 eva (15745 preto a2 34);49,06;12;0;0;0
01060935;7900407617944;tamanco anabela slide moleca 5577.100 eva (15745 preto a2 35);49,06;12;0;0;0
01060936;7900407617951;tamanco anabela slide moleca 5577.100 eva (15745 preto a2 36);49,06;12;0;0;0
01060937;7900407617975;tamanco anabela slide moleca 5577.100 eva (15745 preto a2 37);49,06;12;0;0;0
01060938;7900407617999;tamanco anabela slide moleca 5577.100 eva (15745 preto a2 38);49,06;12;0;0;0
01060939;7900407618002;tamanco anabela slide moleca 5577.100 eva (15745 preto a2 39);49,06;12;0;0;0
01060940;7900407618019;tamanco anabela slide moleca 5577.100 eva (15745 preto a2 40);49,06;12;0;0;0
01061033;7909766285597;sapatilha modare 7016.461 napa floater nature (15745 preto a3 33);61,16;12;0;0;0
01061034;7909766285603;sapatilha modare 7016.461 napa floater nature (15745 preto a3 34);61,16;12;0;0;0
01061035;7909766285610;sapatilha modare 7016.461 napa floater nature (15745 preto a3 35);61,16;12;0;0;0
01061036;7909766285627;sapatilha modare 7016.461 napa floater nature (15745 preto a3 36);61,16;12;0;0;0
01061037;7909766285641;sapatilha modare 7016.461 napa floater nature (15745 preto a3 37);61,16;12;0;0;0
01061038;7909766285665;sapatilha modare 7016.461 napa floater nature (15745 preto a3 38);61,16;12;0;0;0
01061039;7909766285672;sapatilha modare 7016.461 napa floater nature (15745 preto a3 39);61,16;12;0;0;0
01061040;7909766285689;sapatilha modare 7016.461 napa floater nature (15745 preto a3 40);61,16;12;0;0;0
01061133;;sapatilha modare 7016.461 napa floater nature (83517 creme a 33);63,68;12;0;0;0
01061134;7909823936899;sapatilha modare 7016.461 napa floater nature (83517 creme a 34);63,68;12;0;0;0
01061135;7909823936905;sapatilha modare 7016.461 napa floater nature (83517 creme a 35);63,68;12;0;0;0
01061136;7909823936912;sapatilha modare 7016.461 napa floater nature (83517 creme a 36);63,68;12;0;0;0
01061137;7909823936936;sapatilha modare 7016.461 napa floater nature (83517 creme a 37);63,68;12;0;0;0
01061138;7909823936950;sapatilha modare 7016.461 napa floater nature (83517 creme a 38);63,68;12;0;0;0
